YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2025-06,WEEKENDS/HOLIDAY,23,TRAIN,NE8,6714,4236
2025-06,WEEKDAY,22,TRAIN,EW18,7852,14267
2025-06,WEEKDAY,12,TRAIN,EW5,30872,24987
2025-06,WEEKDAY,15,TRAIN,EW10,7043,8374
2025-06,WEEKENDS/HOLIDAY,16,TRAIN,TE5,2482,2193
2025-06,WEEKDAY,6,TRAIN,SW5,9316,1453
2025-06,WEEKDAY,23,TRAIN,NS15,3511,5436
2025-06,WEEKDAY,23,TRAIN,NE7/DT12,5863,5186
2025-06,WEEKENDS/HOLIDAY,0,TRAIN,CC24,22,33
2025-06,WEEKENDS/HOLIDAY,22,TRAIN,EW5,5623,16114
2025-06,WEEKENDS/HOLIDAY,16,TRAIN,SE3,1276,1247
2025-06,WEEKENDS/HOLIDAY,13,TRAIN,NE1/CC29,19860,36914
2025-06,WEEKENDS/HOLIDAY,8,TRAIN,CG2,6452,8984
2025-06,WEEKDAY,6,TRAIN,DT25,4068,2443
2025-06,WEEKDAY,5,TRAIN,CC27,265,78
2025-06,WEEKENDS/HOLIDAY,8,TRAIN,TE19,522,1615
2025-06,WEEKDAY,22,TRAIN,CC17/TE9,1910,5191
2025-06,WEEKDAY,14,TRAIN,DT23,3012,3289
2025-06,WEEKDAY,19,TRAIN,EW4,16416,31793
2025-06,WEEKDAY,0,TRAIN,CC23,27,76
2025-06,WEEKDAY,11,TRAIN,DT17,26535,14648
2025-06,WEEKENDS/HOLIDAY,9,TRAIN,SW6,2390,786
2025-06,WEEKDAY,12,TRAIN,CG2,18683,29608
2025-06,WEEKENDS/HOLIDAY,15,TRAIN,NS14,13623,11447
2025-06,WEEKDAY,0,TRAIN,BP10,0,1
2025-06,WEEKDAY,0,TRAIN,NS9/TE2,2010,8103
2025-06,WEEKDAY,22,TRAIN,DT29,2088,10175
2025-06,WEEKDAY,15,TRAIN,NS2,20504,25716
2025-06,WEEKENDS/HOLIDAY,18,TRAIN,BP11,1444,1717
2025-06,WEEKENDS/HOLIDAY,8,TRAIN,NS10,20508,10756
2025-06,WEEKDAY,23,TRAIN,NS18,2250,9203
2025-06,WEEKENDS/HOLIDAY,19,TRAIN,NE16/STC,17412,26336
2025-06,WEEKENDS/HOLIDAY,7,TRAIN,NS10,17062,7980
2025-06,WEEKDAY,9,TRAIN,EW16/NE3/TE17,29705,71973
2025-06,WEEKENDS/HOLIDAY,9,TRAIN,SE3,1759,478
2025-06,WEEKDAY,15,TRAIN,BP5,1942,1612
2025-06,WEEKENDS/HOLIDAY,15,TRAIN,DT10,1682,1130
2025-06,WEEKDAY,18,TRAIN,PE4,2434,3716
2025-06,WEEKENDS/HOLIDAY,6,TRAIN,EW3,2877,1203
2025-06,WEEKDAY,13,TRAIN,TE28,3574,4029
2025-06,WEEKDAY,6,TRAIN,CG1/DT35,1275,11317
2025-06,WEEKDAY,0,TRAIN,TE23,37,176
2025-06,WEEKENDS/HOLIDAY,17,TRAIN,NS16,19492,24154
2025-06,WEEKDAY,11,TRAIN,PW6,1833,844
2025-06,WEEKENDS/HOLIDAY,20,TRAIN,SW6,616,2119
2025-06,WEEKDAY,11,TRAIN,NS5,25587,13124
2025-06,WEEKENDS/HOLIDAY,10,TRAIN,TE24,1976,889
2025-06,WEEKENDS/HOLIDAY,0,TRAIN,DT24,16,205
2025-06,WEEKDAY,12,TRAIN,NS4/BP1,32725,30506
2025-06,WEEKDAY,13,TRAIN,TE7,5072,5085
2025-06,WEEKENDS/HOLIDAY,6,TRAIN,DT20,296,1016
2025-06,WEEKENDS/HOLIDAY,19,TRAIN,NS16,15078,23531
2025-06,WEEKDAY,17,TRAIN,CC27,39848,2760
2025-06,WEEKDAY,22,TRAIN,NS19,13123,33992
2025-06,WEEKENDS/HOLIDAY,19,TRAIN,TE4,2654,2462
2025-06,WEEKENDS/HOLIDAY,18,TRAIN,NS9/TE2,28141,36864
2025-06,WEEKENDS/HOLIDAY,9,TRAIN,PW1,261,1456
2025-06,WEEKENDS/HOLIDAY,13,TRAIN,EW33,2449,1721
2025-06,WEEKDAY,15,TRAIN,EW4,11120,10741
2025-06,WEEKENDS/HOLIDAY,0,TRAIN,NS21/DT11,703,846
2025-06,WEEKDAY,14,TRAIN,TE7,4490,4396
2025-06,WEEKDAY,16,TRAIN,EW10,8501,10937
2025-06,WEEKENDS/HOLIDAY,21,TRAIN,EW1,6242,15470
2025-06,WEEKENDS/HOLIDAY,11,TRAIN,TE26,6122,8188
2025-06,WEEKDAY,18,TRAIN,NS28,3743,2160
2025-06,WEEKDAY,17,TRAIN,SE2,5127,8583
2025-06,WEEKENDS/HOLIDAY,6,TRAIN,NS13,13504,3998
2025-06,WEEKDAY,5,TRAIN,CC6,48,42
2025-06,WEEKENDS/HOLIDAY,17,TRAIN,PW6,756,664
2025-06,WEEKDAY,16,TRAIN,EW15,44620,18916
2025-06,WEEKENDS/HOLIDAY,23,TRAIN,CC12,183,1059
2025-06,WEEKENDS/HOLIDAY,9,TRAIN,DT22,3538,6078
2025-06,WEEKENDS/HOLIDAY,15,TRAIN,EW33,2653,1327
2025-06,WEEKDAY,22,TRAIN,SE2,978,6138
2025-06,WEEKDAY,6,TRAIN,CC12,4183,2815
2025-06,WEEKENDS/HOLIDAY,22,TRAIN,NS13,10620,26228
2025-06,WEEKENDS/HOLIDAY,20,TRAIN,EW20,3087,5361
2025-06,WEEKENDS/HOLIDAY,21,TRAIN,PW4,1576,2062
2025-06,WEEKENDS/HOLIDAY,17,TRAIN,NE11,7882,7905
2025-06,WEEKDAY,11,TRAIN,NS12,17427,8129
2025-06,WEEKDAY,20,TRAIN,SE3,963,6018
2025-06,WEEKENDS/HOLIDAY,14,TRAIN,NS23,19349,25351
2025-06,WEEKDAY,22,TRAIN,DT7,1408,2802
2025-06,WEEKENDS/HOLIDAY,20,TRAIN,EW4,3840,8144
2025-06,WEEKENDS/HOLIDAY,22,TRAIN,NS4/BP1,7081,16986
2025-06,WEEKENDS/HOLIDAY,13,TRAIN,TE3,5283,3513
2025-06,WEEKENDS/HOLIDAY,20,TRAIN,DT5,4642,7444
2025-06,WEEKDAY,6,TRAIN,DT34,2968,2484
2025-06,WEEKDAY,16,TRAIN,DT2,5301,1961
2025-06,WEEKDAY,7,TRAIN,CC2,845,4673
2025-06,WEEKDAY,21,TRAIN,NE7/DT12,30116,18935
2025-06,WEEKDAY,5,TRAIN,NE1/CC29,2028,210
2025-06,WEEKDAY,22,TRAIN,TE12,2330,1107
2025-06,WEEKENDS/HOLIDAY,14,TRAIN,NS20,17990,11112
2025-06,WEEKDAY,10,TRAIN,CC11,6036,21343
2025-06,WEEKDAY,20,TRAIN,DT28,7260,14914
2025-06,WEEKENDS/HOLIDAY,13,TRAIN,NS19,19205,17742
2025-06,WEEKDAY,13,TRAIN,CC8,6806,6355
2025-06,WEEKENDS/HOLIDAY,15,TRAIN,BP5,976,892
2025-06,WEEKENDS/HOLIDAY,10,TRAIN,NE12/CC13,27185,21576
2025-06,WEEKDAY,5,TRAIN,TE13,91,112
2025-06,WEEKDAY,7,TRAIN,TE19,1372,21285
2025-06,WEEKENDS/HOLIDAY,18,TRAIN,CC2,2999,1565
2025-06,WEEKDAY,7,TRAIN,DT17,2196,32864
2025-06,WEEKENDS/HOLIDAY,10,TRAIN,EW18,8701,6193
2025-06,WEEKDAY,15,TRAIN,TE8,8932,8106
2025-06,WEEKDAY,7,TRAIN,NS3,69471,14497
2025-06,WEEKENDS/HOLIDAY,16,TRAIN,PW3,577,615
2025-06,WEEKDAY,21,TRAIN,NS16,30475,59248
2025-06,WEEKENDS/HOLIDAY,18,TRAIN,EW14/NS26,11819,19128
2025-06,WEEKENDS/HOLIDAY,11,TRAIN,NE13,14447,9487
2025-06,WEEKDAY,6,TRAIN,PW5,5703,1179
2025-06,WEEKDAY,18,TRAIN,CC24,95675,18424
2025-06,WEEKENDS/HOLIDAY,21,TRAIN,PE7,405,2357
2025-06,WEEKENDS/HOLIDAY,23,TRAIN,PW2,23,4
2025-06,WEEKENDS/HOLIDAY,10,TRAIN,CC28,2263,1081
2025-06,WEEKENDS/HOLIDAY,22,TRAIN,DT31,1246,4636
2025-06,WEEKDAY,16,TRAIN,TE27,4783,6253
2025-06,WEEKENDS/HOLIDAY,10,TRAIN,SE2,3369,1465
2025-06,WEEKDAY,12,TRAIN,NS16,37338,32871
2025-06,WEEKENDS/HOLIDAY,15,TRAIN,TE1,1789,1159
2025-06,WEEKDAY,17,TRAIN,BP9,2517,3629
2025-06,WEEKDAY,11,TRAIN,SW3,2581,1360
2025-06,WEEKENDS/HOLIDAY,18,TRAIN,EW30,2355,1623
2025-06,WEEKDAY,8,TRAIN,CC27,1400,67945
2025-06,WEEKDAY,6,TRAIN,DT27,6869,5854
2025-06,WEEKDAY,23,TRAIN,BP11,52,588
2025-06,WEEKENDS/HOLIDAY,7,TRAIN,NS8,8610,4278
2025-06,WEEKENDS/HOLIDAY,15,TRAIN,BP13,512,451
2025-06,WEEKENDS/HOLIDAY,10,TRAIN,EW1,16621,7219
2025-06,WEEKENDS/HOLIDAY,16,TRAIN,TE4,2886,1888
2025-06,WEEKENDS/HOLIDAY,12,TRAIN,CC25,3469,2383
2025-06,WEEKENDS/HOLIDAY,20,TRAIN,BP7,231,518
2025-06,WEEKDAY,7,TRAIN,NS14,112956,28856
2025-06,WEEKENDS/HOLIDAY,11,TRAIN,NS24/NE6/CC1,11246,20419
2025-06,WEEKDAY,16,TRAIN,CC3,10451,6088
2025-06,WEEKENDS/HOLIDAY,18,TRAIN,BP5,1011,956
2025-06,WEEKENDS/HOLIDAY,9,TRAIN,CC28,2240,1007
2025-06,WEEKDAY,13,TRAIN,EW12/DT14,66899,73491
2025-06,WEEKENDS/HOLIDAY,8,TRAIN,NS14,18197,8443
2025-06,WEEKENDS/HOLIDAY,22,TRAIN,CC26,674,771
2025-06,WEEKDAY,15,TRAIN,TE22,3383,6227
2025-06,WEEKENDS/HOLIDAY,14,TRAIN,TE24,1205,1408
2025-06,WEEKDAY,21,TRAIN,CE1/DT16,84542,21427
2025-06,WEEKENDS/HOLIDAY,5,TRAIN,DT17,17,0
2025-06,WEEKDAY,22,TRAIN,NS3,6679,18448
2025-06,WEEKDAY,12,TRAIN,DT18,15509,19934
2025-06,WEEKDAY,19,TRAIN,CC14,7400,13121
2025-06,WEEKDAY,7,TRAIN,NE15,65085,8612
2025-06,WEEKDAY,21,TRAIN,PW6,392,1768
2025-06,WEEKENDS/HOLIDAY,13,TRAIN,EW18,8203,7443
2025-06,WEEKENDS/HOLIDAY,13,TRAIN,CC5,3033,4467
2025-06,WEEKENDS/HOLIDAY,16,TRAIN,SE1,1775,1695
2025-06,WEEKENDS/HOLIDAY,12,TRAIN,DT23,1799,1660
2025-06,WEEKDAY,12,TRAIN,PE1,3740,2602
2025-06,WEEKENDS/HOLIDAY,19,TRAIN,NE12/CC13,27831,33573
2025-06,WEEKDAY,18,TRAIN,SE4,3709,9073
2025-06,WEEKDAY,11,TRAIN,NS3,20499,12127
2025-06,WEEKENDS/HOLIDAY,17,TRAIN,TE23,1807,1711
2025-06,WEEKDAY,11,TRAIN,CC25,5780,2837
2025-06,WEEKENDS/HOLIDAY,7,TRAIN,CG1/DT35,1040,3319
2025-06,WEEKDAY,13,TRAIN,TE12,4750,6304
2025-06,WEEKDAY,14,TRAIN,EW29,8549,4974
2025-06,WEEKDAY,15,TRAIN,DT30,4886,5947
2025-06,WEEKDAY,13,TRAIN,DT27,7194,7241
2025-06,WEEKENDS/HOLIDAY,15,TRAIN,PE7,1493,2043
2025-06,WEEKDAY,14,TRAIN,SE1,3377,3285
2025-06,WEEKENDS/HOLIDAY,23,TRAIN,NS10,1780,11656
2025-06,WEEKENDS/HOLIDAY,15,TRAIN,DT29,2713,2756
2025-06,WEEKDAY,20,TRAIN,NS7,22142,37678
2025-06,WEEKENDS/HOLIDAY,19,TRAIN,NS4/BP1,14414,22235
2025-06,WEEKDAY,16,TRAIN,PW4,4928,5622
2025-06,WEEKENDS/HOLIDAY,19,TRAIN,DT4,583,1177
2025-06,WEEKENDS/HOLIDAY,14,TRAIN,TE7,2788,2604
2025-06,WEEKENDS/HOLIDAY,6,TRAIN,NS11,11486,3545
2025-06,WEEKENDS/HOLIDAY,19,TRAIN,CC7,2794,3745
2025-06,WEEKENDS/HOLIDAY,12,TRAIN,CC16,4494,2312
2025-06,WEEKDAY,14,TRAIN,TE18,12739,9190
2025-06,WEEKDAY,10,TRAIN,TE22,800,5439
2025-06,WEEKENDS/HOLIDAY,23,TRAIN,CC20,142,590
2025-06,WEEKDAY,13,TRAIN,DT22,8165,7854
2025-06,WEEKDAY,20,TRAIN,DT17,28657,5163
2025-06,WEEKDAY,22,TRAIN,NS11,12831,49191
2025-06,WEEKENDS/HOLIDAY,17,TRAIN,NS9/TE2,28944,36239
2025-06,WEEKENDS/HOLIDAY,21,TRAIN,TE8,4368,3325
2025-06,WEEKDAY,11,TRAIN,BP9,3163,1949
2025-06,WEEKDAY,23,TRAIN,CC24,1525,933
2025-06,WEEKENDS/HOLIDAY,12,TRAIN,NE9,12713,8618
2025-06,WEEKDAY,12,TRAIN,CC21,9908,15450
2025-06,WEEKDAY,15,TRAIN,TE6,6268,7982
2025-06,WEEKENDS/HOLIDAY,23,TRAIN,CG1/DT35,909,689
2025-06,WEEKENDS/HOLIDAY,8,TRAIN,NE16/STC,17697,7841
2025-06,WEEKDAY,15,TRAIN,TE27,3854,5259
2025-06,WEEKDAY,22,TRAIN,DT34,2157,4277
2025-06,WEEKDAY,23,TRAIN,DT17,4369,682
2025-06,WEEKDAY,21,TRAIN,NS7,24045,37845
2025-06,WEEKENDS/HOLIDAY,17,TRAIN,NE4/DT19,35741,33039
2025-06,WEEKDAY,10,TRAIN,EW10,11030,6256
2025-06,WEEKENDS/HOLIDAY,16,TRAIN,EW16/NE3/TE17,13292,8779
2025-06,WEEKENDS/HOLIDAY,14,TRAIN,EW16/NE3/TE17,11192,9235
2025-06,WEEKENDS/HOLIDAY,6,TRAIN,PE3,908,285
2025-06,WEEKENDS/HOLIDAY,5,TRAIN,NS2,2328,284
2025-06,WEEKDAY,7,TRAIN,TE5,14138,11568
2025-06,WEEKENDS/HOLIDAY,8,TRAIN,EW14/NS26,2029,7940
2025-06,WEEKDAY,20,TRAIN,TE4,4467,4961
2025-06,WEEKENDS/HOLIDAY,19,TRAIN,TE11,1469,1700
2025-06,WEEKDAY,11,TRAIN,TE7,5976,3337
2025-06,WEEKENDS/HOLIDAY,9,TRAIN,TE19,630,1837
2025-06,WEEKENDS/HOLIDAY,13,TRAIN,NS27/CE2/TE20,1905,3093
2025-06,WEEKENDS/HOLIDAY,8,TRAIN,TE23,1009,747
2025-06,WEEKDAY,23,TRAIN,CC28,222,1255
2025-06,WEEKDAY,12,TRAIN,TE19,10026,9207
2025-06,WEEKDAY,7,TRAIN,NS10,151695,48726
2025-06,WEEKENDS/HOLIDAY,18,TRAIN,PE6,3020,3544
2025-06,WEEKENDS/HOLIDAY,13,TRAIN,NS18,6370,5287
2025-06,WEEKENDS/HOLIDAY,11,TRAIN,BP5,1136,856
2025-06,WEEKENDS/HOLIDAY,18,TRAIN,NS18,6040,7094
2025-06,WEEKENDS/HOLIDAY,23,TRAIN,CC19/DT9,341,596
2025-06,WEEKDAY,15,TRAIN,PW4,3870,4960
2025-06,WEEKDAY,11,TRAIN,CC10/DT26,15184,8864
2025-06,WEEKENDS/HOLIDAY,6,TRAIN,TE1,2357,525
2025-06,WEEKENDS/HOLIDAY,15,TRAIN,DT30,3229,3340
2025-06,WEEKDAY,22,TRAIN,EW1,9263,33385
2025-06,WEEKDAY,20,TRAIN,TE3,7337,15316
2025-06,WEEKDAY,9,TRAIN,DT29,16329,4894
2025-06,WEEKDAY,21,TRAIN,NS27/CE2/TE20,5477,3044
2025-06,WEEKDAY,16,TRAIN,EW30,7967,749
2025-06,WEEKENDS/HOLIDAY,14,TRAIN,DT8,1445,1398
2025-06,WEEKENDS/HOLIDAY,5,TRAIN,EW27,3258,367
2025-06,WEEKDAY,0,TRAIN,TE13,34,114
2025-06,WEEKDAY,17,TRAIN,TE7,13026,8489
2025-06,WEEKDAY,14,TRAIN,SE4,3183,3101
2025-06,WEEKENDS/HOLIDAY,5,TRAIN,TE22,3,1
2025-06,WEEKENDS/HOLIDAY,13,TRAIN,DT21,3770,4061
2025-06,WEEKDAY,6,TRAIN,TE8,3953,3042
2025-06,WEEKENDS/HOLIDAY,17,TRAIN,SW8,968,903
2025-06,WEEKDAY,20,TRAIN,NS20,47007,16627
2025-06,WEEKDAY,21,TRAIN,DT6,3040,5288
2025-06,WEEKENDS/HOLIDAY,12,TRAIN,NS13,22815,20434
2025-06,WEEKDAY,14,TRAIN,BP5,1899,1856
2025-06,WEEKENDS/HOLIDAY,5,TRAIN,SW8,185,28
2025-06,WEEKENDS/HOLIDAY,15,TRAIN,TE22,2393,5733
2025-06,WEEKENDS/HOLIDAY,0,TRAIN,SW6,5,294
2025-06,WEEKDAY,9,TRAIN,CC3,1887,22482
2025-06,WEEKENDS/HOLIDAY,5,TRAIN,NS4/BP1,2747,944
2025-06,WEEKDAY,19,TRAIN,TE27,3643,12417
2025-06,WEEKENDS/HOLIDAY,7,TRAIN,EW14/NS26,1452,5975
2025-06,WEEKENDS/HOLIDAY,11,TRAIN,BP13,911,434
2025-06,WEEKDAY,17,TRAIN,EW2/DT32,72416,105936
2025-06,WEEKDAY,13,TRAIN,TE18,15259,11905
2025-06,WEEKDAY,15,TRAIN,TE11,3392,3506
2025-06,WEEKDAY,17,TRAIN,NS8,29412,31714
2025-06,WEEKDAY,23,TRAIN,NE15,1768,13171
2025-06,WEEKDAY,12,TRAIN,SE5,3047,1840
2025-06,WEEKENDS/HOLIDAY,5,TRAIN,TE8,84,30
2025-06,WEEKENDS/HOLIDAY,12,TRAIN,NS20,16607,18337
2025-06,WEEKDAY,12,TRAIN,TE13,6060,4540
2025-06,WEEKDAY,17,TRAIN,NE16/STC,51988,84325
2025-06,WEEKDAY,19,TRAIN,PW4,4121,10727
2025-06,WEEKDAY,5,TRAIN,DT27,838,219
2025-06,WEEKDAY,15,TRAIN,DT8,3654,3484
2025-06,WEEKDAY,12,TRAIN,SE2,5343,3761
2025-06,WEEKENDS/HOLIDAY,14,TRAIN,DT7,1322,1609
2025-06,WEEKDAY,16,TRAIN,NE18,15590,8235
2025-06,WEEKENDS/HOLIDAY,18,TRAIN,DT29,3206,3643
2025-06,WEEKENDS/HOLIDAY,11,TRAIN,DT7,1870,1256
2025-06,WEEKENDS/HOLIDAY,21,TRAIN,EW29,3277,6020
2025-06,WEEKDAY,13,TRAIN,NE11,15292,13378
2025-06,WEEKENDS/HOLIDAY,10,TRAIN,CC17/TE9,2629,2060
2025-06,WEEKDAY,16,TRAIN,NS12,16064,17972
2025-06,WEEKENDS/HOLIDAY,8,TRAIN,CC28,1722,1148
2025-06,WEEKDAY,21,TRAIN,TE1,7239,3427
2025-06,WEEKDAY,18,TRAIN,NE11,27076,41790
2025-06,WEEKDAY,11,TRAIN,EW31,1907,908
2025-06,WEEKENDS/HOLIDAY,14,TRAIN,TE22,2230,5057
2025-06,WEEKDAY,14,TRAIN,DT8,3418,3329
2025-06,WEEKENDS/HOLIDAY,10,TRAIN,NS19,18429,13328
2025-06,WEEKENDS/HOLIDAY,0,TRAIN,NE15,55,889
2025-06,WEEKDAY,16,TRAIN,SE2,4021,5857
2025-06,WEEKENDS/HOLIDAY,18,TRAIN,NS20,16272,12910
2025-06,WEEKDAY,18,TRAIN,CC11,115718,25681
2025-06,WEEKDAY,14,TRAIN,NS24/NE6/CC1,34648,35169
2025-06,WEEKENDS/HOLIDAY,20,TRAIN,NS24/NE6/CC1,21645,11193
2025-06,WEEKDAY,19,TRAIN,NE16/STC,50099,116279
2025-06,WEEKENDS/HOLIDAY,10,TRAIN,BP3,2478,900
2025-06,WEEKENDS/HOLIDAY,0,TRAIN,PE2,46,476
2025-06,WEEKDAY,22,TRAIN,NS13,22519,60172
2025-06,WEEKDAY,13,TRAIN,EW9,17330,15425
2025-06,WEEKENDS/HOLIDAY,20,TRAIN,NS27/CE2/TE20,3473,3385
2025-06,WEEKENDS/HOLIDAY,5,TRAIN,TE24,7,0
2025-06,WEEKDAY,16,TRAIN,DT29,5031,7455
2025-06,WEEKDAY,8,TRAIN,EW11,24437,42945
2025-06,WEEKENDS/HOLIDAY,14,TRAIN,NS19,17362,16912
2025-06,WEEKENDS/HOLIDAY,21,TRAIN,NS8,6365,7364
2025-06,WEEKENDS/HOLIDAY,16,TRAIN,SE2,2334,2220
2025-06,WEEKDAY,16,TRAIN,DT8,5641,3898
2025-06,WEEKDAY,12,TRAIN,NS23,25461,52276
2025-06,WEEKENDS/HOLIDAY,9,TRAIN,NE11,5652,4721
2025-06,WEEKENDS/HOLIDAY,14,TRAIN,TE8,6352,4623
2025-06,WEEKDAY,5,TRAIN,PE1,1286,180
2025-06,WEEKDAY,17,TRAIN,PE5,6331,8649
2025-06,WEEKENDS/HOLIDAY,12,TRAIN,DT5,10959,6587
2025-06,WEEKDAY,16,TRAIN,SW7,2334,2723
2025-06,WEEKENDS/HOLIDAY,21,TRAIN,CC28,678,2248
2025-06,WEEKDAY,11,TRAIN,DT21,6186,7859
2025-06,WEEKENDS/HOLIDAY,11,TRAIN,CC4/DT15,3362,13437
2025-06,WEEKDAY,0,TRAIN,NS11,924,7103
2025-06,WEEKDAY,19,TRAIN,TE28,2543,9689
2025-06,WEEKDAY,22,TRAIN,TE22,4310,496
2025-06,WEEKENDS/HOLIDAY,8,TRAIN,NE18,2376,2816
2025-06,WEEKDAY,18,TRAIN,PW3,1491,2721
2025-06,WEEKENDS/HOLIDAY,22,TRAIN,BP8,419,460
2025-06,WEEKENDS/HOLIDAY,22,TRAIN,DT10,701,1098
2025-06,WEEKDAY,21,TRAIN,NS2,17782,36794
2025-06,WEEKENDS/HOLIDAY,18,TRAIN,CC16,3203,2979
2025-06,WEEKENDS/HOLIDAY,0,TRAIN,NS19,232,1103
2025-06,WEEKDAY,10,TRAIN,PE3,6750,3774
2025-06,WEEKDAY,6,TRAIN,NS5,57725,13863
2025-06,WEEKENDS/HOLIDAY,10,TRAIN,CC14,3269,1985
2025-06,WEEKENDS/HOLIDAY,17,TRAIN,SE3,1480,1413
2025-06,WEEKENDS/HOLIDAY,15,TRAIN,TE8,5761,4558
2025-06,WEEKENDS/HOLIDAY,7,TRAIN,EW12/DT14,5411,9148
2025-06,WEEKENDS/HOLIDAY,15,TRAIN,SE3,1081,1210
2025-06,WEEKENDS/HOLIDAY,11,TRAIN,EW5,17245,11806
2025-06,WEEKDAY,21,TRAIN,TE12,3068,1506
2025-06,WEEKENDS/HOLIDAY,7,TRAIN,BP9,959,938
2025-06,WEEKENDS/HOLIDAY,6,TRAIN,NS7,15636,8105
2025-06,WEEKDAY,22,TRAIN,TE24,705,1948
2025-06,WEEKDAY,13,TRAIN,NE4/DT19,80695,60163
2025-06,WEEKDAY,18,TRAIN,EW6,17534,35415
2025-06,WEEKDAY,9,TRAIN,TE29,7463,1354
2025-06,WEEKENDS/HOLIDAY,21,TRAIN,DT30,1255,5054
2025-06,WEEKDAY,23,TRAIN,BP12,56,385
2025-06,WEEKDAY,20,TRAIN,NE10,11945,19627
2025-06,WEEKDAY,17,TRAIN,CG2,38458,22534
2025-06,WEEKENDS/HOLIDAY,7,TRAIN,CE1/DT16,5826,11188
2025-06,WEEKDAY,17,TRAIN,CC19/DT9,11183,8934
2025-06,WEEKDAY,15,TRAIN,EW11,15256,16194
2025-06,WEEKDAY,18,TRAIN,CC8,12940,20177
2025-06,WEEKDAY,8,TRAIN,DT24,18092,12654
2025-06,WEEKENDS/HOLIDAY,14,TRAIN,NS14,13092,11186
2025-06,WEEKENDS/HOLIDAY,22,TRAIN,TE29,405,1504
2025-06,WEEKDAY,11,TRAIN,DT33,14777,5087
2025-06,WEEKDAY,13,TRAIN,CC25,4552,4303
2025-06,WEEKDAY,14,TRAIN,CC20,4371,4067
2025-06,WEEKDAY,5,TRAIN,EW25,8005,354
2025-06,WEEKDAY,10,TRAIN,CC21,6669,10629
2025-06,WEEKDAY,12,TRAIN,NE5,11545,14342
2025-06,WEEKDAY,17,TRAIN,SW1,7679,3675
2025-06,WEEKENDS/HOLIDAY,0,TRAIN,DT21,77,146
2025-06,WEEKENDS/HOLIDAY,9,TRAIN,EW20,5806,5115
2025-06,WEEKENDS/HOLIDAY,6,TRAIN,DT2,251,94
2025-06,WEEKENDS/HOLIDAY,13,TRAIN,BP7,449,535
2025-06,WEEKDAY,5,TRAIN,TE4,591,455
2025-06,WEEKENDS/HOLIDAY,9,TRAIN,NS23,3837,15709
2025-06,WEEKENDS/HOLIDAY,23,TRAIN,EW31,83,731
2025-06,WEEKENDS/HOLIDAY,12,TRAIN,CC10/DT26,8082,5152
2025-06,WEEKDAY,19,TRAIN,EW6,9505,28791
2025-06,WEEKENDS/HOLIDAY,18,TRAIN,TE3,4245,5105
2025-06,WEEKDAY,15,TRAIN,TE12,5929,3869
2025-06,WEEKENDS/HOLIDAY,14,TRAIN,CC17/TE9,2107,2007
2025-06,WEEKENDS/HOLIDAY,18,TRAIN,PW5,1558,2833
2025-06,WEEKENDS/HOLIDAY,12,TRAIN,NS23,11514,25439
2025-06,WEEKDAY,8,TRAIN,DT6,14839,14960
2025-06,WEEKENDS/HOLIDAY,20,TRAIN,NS15,3583,5937
2025-06,WEEKDAY,18,TRAIN,CC7,13371,17970
2025-06,WEEKENDS/HOLIDAY,11,TRAIN,SW4,1920,942
2025-06,WEEKENDS/HOLIDAY,8,TRAIN,SE1,2248,853
2025-06,WEEKENDS/HOLIDAY,17,TRAIN,EW6,5771,7098
2025-06,WEEKDAY,18,TRAIN,CC17/TE9,18780,19201
2025-06,WEEKDAY,7,TRAIN,CC11,14697,60928
2025-06,WEEKENDS/HOLIDAY,22,TRAIN,PE2,341,2855
2025-06,WEEKDAY,10,TRAIN,NS21/DT11,47275,47697
2025-06,WEEKDAY,19,TRAIN,DT20,11075,11126
2025-06,WEEKDAY,5,TRAIN,TE15,146,36
2025-06,WEEKENDS/HOLIDAY,11,TRAIN,DT6,3485,1685
2025-06,WEEKENDS/HOLIDAY,21,TRAIN,CC16,1283,2670
2025-06,WEEKDAY,7,TRAIN,EW23,90221,86438
2025-06,WEEKDAY,16,TRAIN,PE1,2804,3847
2025-06,WEEKENDS/HOLIDAY,16,TRAIN,PW5,1697,1657
2025-06,WEEKENDS/HOLIDAY,9,TRAIN,EW26,17967,6195
2025-06,WEEKENDS/HOLIDAY,11,TRAIN,DT27,4021,2788
2025-06,WEEKENDS/HOLIDAY,7,TRAIN,DT20,681,2560
2025-06,WEEKENDS/HOLIDAY,21,TRAIN,EW18,3896,7453
2025-06,WEEKDAY,0,TRAIN,EW6,74,823
2025-06,WEEKENDS/HOLIDAY,19,TRAIN,DT5,6549,8047
2025-06,WEEKENDS/HOLIDAY,8,TRAIN,BP2,1638,572
2025-06,WEEKENDS/HOLIDAY,15,TRAIN,EW4,6043,5960
2025-06,WEEKENDS/HOLIDAY,17,TRAIN,PW1,1502,1596
2025-06,WEEKENDS/HOLIDAY,14,TRAIN,SW8,751,866
2025-06,WEEKDAY,18,TRAIN,DT34,16966,10563
2025-06,WEEKDAY,5,TRAIN,TE23,87,22
2025-06,WEEKDAY,23,TRAIN,BP9,40,328
2025-06,WEEKDAY,6,TRAIN,TE24,1207,639
2025-06,WEEKDAY,10,TRAIN,NS13,46139,30473
